53,,4,9,340,-35,3,120,150,80,70,90,140,3,4,1,1,1,3,0,13,579,00000000000000000000000000001001,0,0,65,650,0,0
54,,4,11,300,60,1,100,130,70,120,90,110,2,3,1,2,2,2,1,11,579,00000000000000000000000000001001,0,0,64,620,0,0
55,,4,18,320,15,0,120,160,60,110,90,100,3,4,0,2,1,2,2,13,579,00000000000000000000000000001001,0,0,64,640,0,0
56,,4,26,280,-75,3,120,150,130,100,90,110,3,3,2,2,1,2,1,13,1603,00000000000000000000000000001001,0,0,64,700,0,0
57,,4,32,300,45,3,90,150,70,100,120,110,3,3,1,2,2,2,0,11,579,00000000000000000000000000001001,0,0,64,640,0,0
58,,5,1,280,-35,1,110,140,130,150,120,100,2,3,3,3,2,2,2,18,3,00000000000000001100000000000001,0,0,8,750,0,0
59,,5,5,300,70,0,100,150,110,160,170,90,1,3,2,3,3,1,2,16,3,00000000000000001000000000000001,0,0,8,780,0,0
60,,5,7,320,50,2,80,200,120,110,100,90,1,3,2,2,2,2,1,17,3,00000000000000001000000000000011,0,0,8,700,0,0
61,,5,8,320,30,0,90,130,110,140,150,80,1,3,2,3,3,1,2,15,3,00000000000000001000000000000001,0,0,12,700,0,0
62,,5,22,320,10,0,80,110,90,150,120,100,1,2,1,3,2,2,3,12,3,00000000000000001000000000000001,0,0,8,650,0,0
63,,5,26,280,-55,3,90,130,160,150,120,70,1,3,3,3,2,1,2,15,1027,00000000000000001000000000000001,0,0,8,720,0,0
64,,5,31,360,20,1,120,80,150,110,130,70,1,2,3,2,2,1,2,14,3,00000000000000001000000000000001,0,0,8,660,0,0
65,,5,34,280,0,0,130,150,100,110,90,120,2,3,2,2,2,2,1,17,3,00000000000000001000000000000011,0,0,8,700,0,0
66,,6,0,420,-60,1,50,40,140,70,180,20,1,0,3,1,3,0,3,6,259,00000000000000000001000000000001,0,0,256,500,0,0
67,,6,1,400,-75,1,110,100,170,80,90,70,2,2,3,1,2,1,2,12,259,00000000000000000001000000000000,0,0,256,620,0,0
68,,6,5,420,30,0,70,60,130,110,160,40,2,1,3,1,3,0,3,10,259,00000000000000000001000000000001,0,0,264,570,0,0
69,,6,6,500,-85,2,40,20,150,30,180,10,2,0,3,0,3,0,3,6,259,00000000000000000001000000000001,0,0,256,430,0,0
70,,6,7,440,-10,2,80,140,150,60,70,110,2,2,3,0,2,2,2,11,259,00000000000000000000000000000011,0,0,256,610,0,0
71,,6,9,460,-60,3,100,60,140,50,70,120,2,1,3,1,2,2,2,9,259,00000000000000000001000000000001,0,0,257,540,0,0
72,,6,18,440,-40,0,120,80,90,70,170,30,2,1,2,1,3,0,3,9,259,00000000000000000001000000000001,0,0,256,560,0,0
73,,6,22,440,-45,0,80,10,20,160,50,180,2,0,2,2,2,2,3,6,259,00000000000000000001000000000001,0,0,256,500,0,0
74,,6,26,400,-90,3,70,40,190,160,100,30,2,1,3,2,2,0,3,9,1283,00000000000000000001000000000001,0,0,256,590,0,0
75,,6,31,480,-40,1,140,10,150,40,110,50,2,0,3,0,2,1,2,8,259,00000000000000000001000000000001,0,0,256,500,0,0
76,,7,0,330,-30,1,90,150,140,80,70,120,1,3,3,1,1,2,2,14,67,00000000000000000000000001000010,0,0,0,650,0,0
77,,7,1,310,-55,1,100,240,120,90,50,160,2,4,3,1,0,4,0,19,67,00000000000000000000000001000011,0,0,0,760,0,0
78,,7,4,330,30,1,110,180,100,70,60,160,2,4,1,0,0,4,0,16,67,00000000000000000000000001000010,0,0,64,680,0,0
79,,7,5,330,60,0,120,170,100,90,70,140,2,4,2,1,1,3,1,17,67,00000000000000000000000001000010,0,0,8,690,0,0
80,,7,6,410,-70,2,100,140,90,60,80,130,2,2,2,0,1,2,1,13,67,00000000000000000000000001000010,0,0,256,600,0,0
81,,7,7,350,35,2,100,220,110,70,60,160,2,4,2,0,0,4,0,18,67,00000000000000000000000001000010,0,0,0,720,0,0
82,,7,8,350,20,0,120,150,110,100,70,140,2,3,2,1,1,3,1,16,67,00000000000000000000000001000010,0,0,4,690,0,0
83,,7,9,370,-35,3,110,200,100,80,60,180,2,4,2,1,0,4,0,16,67,00000000000000000000000001000010,0,0,1,730,0,0
84,,7,10,370,10,0,120,150,110,90,30,210,2,3,2,1,0,4,0,17,67,00000000000000000000000001000010,0,0,0,710,0,0
85,,7,11,330,60,1,120,140,110,130,70,100,2,3,2,2,1,2,1,14,67,00000000000000000000000001000010,0,0,0,670,0,0
86,,7,13,330,40,0,100,160,110,70,130,120,2,4,1,1,2,2,1,17,67,00000000000000000000000001000010,0,0,0,690,0,0
87,,7,14,370,60,2,140,210,70,50,40,150,3,4,1,0,0,3,1,17,67,00000000000000000000000001000010,0,0,0,660,0,0
88,,7,15,310,70,0,120,160,140,90,60,150,2,4,3,1,0,3,1,17,67,00000000000000000000000001000010,0,0,0,720,0,0
89,,7,17,350,35,2,150,200,90,80,50,130,3,4,2,0,0,3,0,18,67,00000000000000000000000001000010,0,0,1024,700,0,0
90,,7,18,350,15,0,120,160,110,100,70,130,2,4,2,1,1,3,2,16,67,00000000000000000000000001000010,0,0,0,690,0,0
91,,7,22,350,-10,0,100,130,80,120,10,200,2,3,1,2,0,4,2,13,67,00000000000000000000000001000010,0,0,0,640,0,0
92,,7,23,350,-50,1,110,130,180,90,60,140,2,3,3,1,0,3,0,16,67,00000000000000000000000001000010,0,0,0,710,0,0
93,,7,26,310,-75,3,110,130,140,120,60,150,2,3,3,2,0,3,1,16,1091,00000000000000000000000001000010,0,0,0,710,0,0
94,,7,28,350,15,0,120,160,100,70,50,220,2,3,2,1,0,4,1,16,67,00000000000000000000000001000010,0,0,32,720,0,0
95,,7,31,390,5,1,170,150,130,60,30,160,2,3,3,0,0,3,0,16,67,00000000000000000000000001000010,0,0,0,700,0,0
96,,7,33,390,50,1,160,130,100,90,60,110,3,2,2,1,0,2,0,14,67,00000000000000000000000001000010,0,0,0,650,0,0
97,,7,34,310,-20,0,160,150,110,60,40,200,3,3,2,0,0,4,0,18,67,00000000000000000000000001000010,0,0,0,720,0,0
98,,7,36,350,25,2,170,160,110,90,20,130,3,3,2,1,0,3,0,16,67,00000000000000000000000001000010,0,0,0,680,0,0
99,,7,37,310,-65,1,120,200,60,100,50,140,2,4,1,1,0,3,1,15,67,00000000000000000000000001000010,0,0,0,670,0,0
100,,8,0,330,-40,1,70,80,160,170,120,50,1,2,2,3,2,1,3,11,3,00000000000000000000000000010001,0,0,4,650,0,0
101,,8,1,310,-65,1,120,140,110,160,90,100,2,3,2,3,1,2,2,16,3,00000000000000000000000000010001,0,0,4,720,0,0
102,,8,7,350,30,2,110,180,80,120,70,130,2,3,1,2,1,3,1,15,3,00000000000000000000000000010011,0,0,4,690,0,0
103,,8,8,350,10,0,130,120,80,140,100,110,2,2,1,3,2,2,2,13,3,00000000000000000000000000010001,0,0,4,680,0,0
104,,8,10,370,-5,0,130,120,80,150,110,140,2,2,1,3,2,3,2,14,3,00000000000000000000000000010001,0,0,4,730,0,0
105,,8,11,330,55,1,130,120,100,150,110,90,2,2,2,3,2,1,2,11,3,00000000000000000000000000010001,0,0,4,700,0,0
106,,8,13,330,35,0,120,140,80,150,130,100,2,3,1,3,3,1,2,14,3,00000000000000000000000000010001,0,0,4,720,0,0
107,,8,14,370,50,2,140,130,70,120,90,110,3,2,1,2,2,2,2,14,3,00000000000000000000000000010001,0,0,4,660,0,0
108,,8,15,310,65,0,140,130,100,150,110,120,2,2,2,3,2,2,2,14,3,00000000000000000000000000010001,0,0,4,750,0,0
109,,8,16,390,-50,2,120,90,130,140,100,110,2,1,2,3,3,2,2,15,3,00000000000000000000000000010001,0,0,132,690,0,0
110,,8,18,350,10,0,130,120,80,150,100,110,2,2,1,3,2,2,3,13,3,00000000000000000000000000010001,0,0,4,690,0,0
111,,8,23,350,-60,1,140,110,100,150,120,130,2,2,2,3,2,2,2,13,3,00000000000000000000000000010001,0,0,4,750,0,0
112,,8,26,310,-85,3,120,100,90,140,130,110,2,2,2,3,2,2,2,13,1027,00000000000000000000000000010001,0,0,4,690,0,0
113,,8,28,350,0,0,120,130,100,140,110,140,2,2,2,3,2,2,2,13,3,00000000000000000000000000010001,0,0,36,740,0,0
114,,8,31,390,-10,1,140,90,130,120,100,110,2,2,2,2,2,2,2,13,3,00000000000000000000000000010001,0,0,4,690,0,0
115,,8,33,390,45,1,130,90,80,140,120,100,3,1,1,3,2,1,2,11,3,00000000000000000000000000010001,0,0,4,660,0,0
116,,8,34,310,-30,0,160,110,80,120,50,180,3,2,1,2,1,3,1,15,3,00000000000000000000000000110001,0,0,4,700,0,0
117,,8,36,350,20,2,150,110,80,130,70,120,3,2,1,3,1,2,2,13,3,00000000000000000000000000010001,0,0,4,660,0,0
118,,8,37,310,-75,1,130,100,60,150,120,110,2,3,1,3,2,2,2,12,3,00000000000000000000000000010001,0,0,4,670,0,0
119,,9,0,360,-50,1,90,110,150,130,100,120,1,2,3,2,1,2,2,11,11,00000000000000000000001000100000,0,0,1,700,0,0
120,,9,1,340,-65,1,100,130,150,110,70,170,2,3,3,2,0,4,1,16,11,00000000000000000000001000100000,0,0,1,730,0,0
121,,9,4,360,5,1,120,160,70,110,60,160,2,3,1,2,0,4,1,14,11,00000000000000000000001000100000,0,0,65,680,0,0
122,,9,7,380,10,2,120,180,100,90,40,190,2,3,2,1,0,4,1,16,11,00000000000000000000001000100001,0,0,1,720,0,0
123,,9,9,400,-50,3,100,150,80,110,70,180,2,3,2,2,0,4,1,14,11,00000000000000000000001000100000,0,0,1,690,0,0
124,,9,10,400,-25,0,120,140,90,110,50,160,2,3,2,2,0,4,1,15,11,00000000000000000000001000100000,0,0,1,670,0,0
125,,9,11,360,50,1,130,110,120,140,90,100,2,2,2,3,1,2,2,12,11,00000000000000000000001000100000,0,0,1,690,0,0
126,,9,20,380,65,2,110,70,190,130,60,150,2,2,3,2,0,3,1,16,11,00000000000000000000001000100000,0,0,16385,710,0,0
127,,9,22,380,-35,0,90,120,80,140,70,160,2,2,1,3,0,4,2,11,11,00000000000000000000001000100000,0,0,1,660,0,0
128,,9,26,340,-80,3,100,120,150,140,80,130,2,3,3,3,0,3,1,14,1035,00000000000000000000001000100000,0,0,1,720,0,0
129,,9,31,420,-30,1,120,100,150,110,60,130,2,2,3,2,0,3,1,13,11,00000000000000000000001000100000,0,0,1,670,0,0
130,,10,5,360,65,0,120,110,60,130,70,140,2,2,1,2,2,3,1,16,67,00000000000000000000010000000001,0,0,8,630,0,0
131,,10,7,380,30,2,120,160,60,70,40,200,2,3,1,1,1,4,1,17,67,00000000000000000000010000100001,0,0,0,650,0,0
132,,10,9,400,-40,3,130,120,80,110,100,170,2,2,1,2,1,4,1,15,67,00000000000000000000010000000001,0,0,1,710,0,0
133,,10,10,400,-10,0,130,100,70,80,40,170,2,2,1,2,1,4,1,16,67,00000000000000000000010000000001,0,0,0,590,0,0
134,,10,23,380,-50,1,100,120,130,110,70,140,2,2,2,2,1,3,1,14,67,00000000000000000000010000000001,0,0,0,670,0,0
135,,10,26,340,-65,3,100,110,120,140,70,150,2,2,2,3,1,3,1,15,1091,00000000000000000000010000000001,0,0,0,690,0,0
136,,10,31,420,-15,1,140,90,130,110,20,150,2,2,2,2,1,3,1,14,67,00000000000000000000010000000001,0,0,0,640,0,0
137,,11,0,300,-10,1,90,80,140,170,150,60,1,1,3,4,3,0,3,8,267,00000000000000000000000000000101,0,0,0,690,0,0
138,,11,7,320,50,2,90,130,140,110,100,120,1,2,3,2,2,2,2,13,267,00000000000000000000000100000101,0,0,0,690,0,0
139,,11,8,320,30,0,80,90,120,160,140,100,1,1,2,4,3,1,3,11,267,00000000000000000000000000000101,0,0,4,690,0,0
140,,11,11,300,75,1,80,90,130,160,140,70,1,1,3,4,3,0,3,9,267,00000000000000000000000000000101,0,0,0,670,0,0
141,,11,13,300,55,0,80,100,120,150,140,70,1,2,2,3,3,0,3,11,267,00000000000000000000000000000101,0,0,0,660,0,0
142,,11,15,280,85,0,80,120,130,150,140,70,1,2,3,3,2,1,3,11,267,00000000000000000000000000000101,0,0,0,690,0,0
143,,11,23,320,-28,1,90,80,160,170,110,60,1,1,3,4,2,0,2,10,267,00000000000000000000000000000101,0,0,0,670,0,0
144,,11,28,320,35,0,70,90,150,160,120,80,1,1,3,4,2,1,3,11,267,00000000000000000000000000000101,0,0,32,670,0,0
145,,11,33,360,65,1,100,90,120,150,110,50,2,1,3,4,2,0,2,9,267,00000000000000000000000000000101,0,0,0,620,0,0
146,,11,34,280,5,0,110,90,140,150,130,120,2,1,3,3,2,2,2,13,267,00000000000000000000100000000101,0,0,0,740,0,0
147,,11,36,320,40,2,120,90,150,130,110,50,2,1,3,3,2,0,2,11,267,00000000000000000000000000000101,0,0,0,650,0,0
148,,11,37,280,-45,1,90,120,110,190,130,80,1,2,2,4,2,1,3,10,267,00000000000000000000000000000101,0,0,0,720,0,0
149,,12,0,300,-40,1,70,80,160,170,130,40,1,2,3,4,2,0,4,8,11,00000000000000000000000001000001,0,0,0,650,0,0
150,,12,1,280,-55,1,110,150,120,160,100,70,2,3,3,3,1,1,3,13,11,00000000000000000000000001000001,0,0,0,710,0,0
151,,12,11,300,65,1,80,90,110,180,130,60,1,2,2,4,2,0,4,8,11,00000000000000000000000001000001,0,0,0,650,0,0
152,,12,12,300,-25,1,60,100,110,160,150,70,1,2,2,4,2,0,4,8,11,00000000000000000000000001000001,0,0,0,650,0,0
153,,12,16,360,-45,2,70,80,130,150,160,50,1,2,3,3,3,0,3,12,11,00000000000000000000000001000001,0,0,128,640,0,0
154,,12,18,320,-10,0,90,140,110,170,120,50,1,2,2,4,2,0,4,10,11,00000000000000000000000001000001,0,0,0,680,0,0
155,,12,22,320,-25,0,70,80,90,160,100,110,1,2,1,4,1,2,4,7,11,00000000000000000000000001000001,0,0,0,610,0,0
156,,12,23,320,-50,1,60,90,170,180,110,50,1,2,3,4,2,0,3,10,11,00000000000000000000000001000001,0,0,0,660,0,0
157,,12,24,320,5,2,100,110,120,150,130,60,1,2,2,3,2,1,3,11,11,00000000000000000000000001000001,0,0,2048,670,0,0
158,,12,25,320,40,0,60,130,110,160,120,80,1,2,2,4,2,2,3,9,11,00000000000000000000000001000001,0,0,0,660,0,0
159,,12,26,280,-70,3,70,100,120,200,110,60,1,2,3,4,2,0,3,10,1035,00000000000000000000000001000001,0,0,0,660,0,0
160,,12,31,360,-20,1,90,80,150,140,110,70,1,2,3,3,2,1,3,10,11,00000000000000000000000001000001,0,0,0,640,0,0
161,,13,0,300,-25,1,80,130,100,120,180,50,1,3,2,2,4,0,3,12,7,00000000000000010001000000000000,0,0,0,660,0,0
162,,13,7,320,40,2,100,200,50,90,120,110,2,4,1,1,2,2,1,16,7,00000000000000010001000000000000,0,0,0,670,0,0
163,,13,8,320,20,0,100,140,70,110,150,80,2,3,0,2,3,1,2,14,7,00000000000000010001000000000000,0,0,4,650,0,0
164,,13,11,300,65,1,100,130,70,160,170,40,2,3,1,3,4,0,2,13,7,00000000000000010001000000000000,0,0,0,670,0,0
165,,13,13,300,45,0,90,140,70,120,150,60,2,4,0,2,4,0,2,15,7,00000000000000010001000000000000,0,0,0,630,0,0
166,,13,15,280,75,0,110,140,100,120,130,80,2,4,2,2,3,1,2,15,7,00000000000000010001000000000000,0,0,0,680,0,0
167,,13,23,320,-45,1,90,130,110,120,140,60,2,3,2,2,3,0,2,14,7,00000000000000010001000000000000,0,0,0,650,0,0
168,,13,28,320,20,0,100,140,70,120,130,90,2,3,1,2,3,1,2,15,7,00000000000000010001000000000000,0,0,32,650,0,0
169,,13,33,360,55,1,140,100,90,110,120,70,3,2,1,2,3,0,2,12,7,00000000000000010001000000000000,0,0,0,630,0,0
170,,13,34,280,-15,0,140,150,80,110,90,130,3,3,1,2,2,2,1,16,7,00000000000000010001000000000000,0,0,0,700,0,0
171,,13,36,320,30,2,130,140,90,100,120,70,3,3,1,2,2,0,2,15,7,00000000000000010001000000000000,0,0,0,650,0,0
172,,13,37,280,-60,1,110,160,70,120,140,100,2,4,0,2,3,1,2,13,7,00000000000000010001000000000000,0,0,0,700,0,0
173,,14,1,340,-35,1,180,140,100,90,60,130,4,3,2,1,1,2,2,18,3,00000000000000000000000000000011,0,0,0,700,0,0
174,,14,7,380,50,2,150,180,60,80,70,140,3,3,1,1,1,3,1,17,3,00000000000000000000000000000011,0,0,0,680,0,0
175,,14,9,400,-15,3,150,140,70,80,50,160,3,3,1,1,1,3,2,15,3,00000000000000000000000000000011,0,0,1,650,0,0
176,,14,11,360,75,1,140,120,70,110,100,80,3,2,1,2,2,1,2,13,3,00000000000000000000000000000011,0,0,0,620,0,0
177,,14,13,360,55,0,140,160,50,90,130,80,3,3,0,1,2,1,2,16,3,00000000000000000000000000000011,0,0,0,650,0,0
178,,14,14,400,70,2,180,150,50,60,80,130,4,3,0,1,1,2,2,16,3,00000000000000000000000000000011,0,0,0,650,0,0
179,,14,16,420,-20,2,130,110,120,70,160,100,2,2,2,1,2,2,2,16,3,00000000000000000000000000000011,0,0,128,690,0,0
180,,14,26,340,-55,3,160,140,100,110,70,120,3,3,2,2,1,2,2,15,1027,00000000000000000000000000000011,0,0,0,700,0,0
181,,14,28,380,30,0,150,120,90,100,70,130,3,2,1,2,1,2,2,15,3,00000000000000000000000000000011,0,0,32,660,0,0
182,,15,0,270,0,1,90,110,170,120,140,80,1,2,4,2,2,1,3,12,35,00000000000000010000010000000000,0,0,0,710,0,0
183,,15,7,290,55,2,100,190,120,110,90,150,1,3,3,1,1,3,1,16,35,00000000000000010000011000000000,0,0,0,760,0,0
184,,15,8,290,40,0,100,150,140,130,90,110,1,3,3,2,1,2,2,14,35,00000000000000010000010000000000,0,0,4,720,0,0
185,,15,11,270,80,1,100,110,160,140,120,80,1,2,4,3,2,1,2,13,35,00000000000000010000010000000000,0,0,0,710,0,0
186,,15,13,270,60,0,100,170,110,120,130,90,1,3,2,2,2,1,2,15,35,00000000000000010000010000000000,0,0,0,720,0,0
187,,15,15,250,90,0,100,150,160,120,90,130,1,3,4,2,1,2,2,15,35,00000000000000010000010000000000,0,0,0,750,0,0
188,,15,23,290,-20,1,80,120,200,140,90,110,1,3,4,2,1,2,2,14,35,00000000000000010000010000000000,0,0,0,740,0,0
189,,15,28,290,40,0,100,120,160,130,80,150,1,2,4,2,1,2,2,15,35,00000000000000010000010000000000,0,0,32,740,0,0
190,,15,33,330,70,1,140,100,150,120,90,80,2,2,3,2,1,1,2,12,35,00000000000000010000010000000000,0,0,0,680,0,0
191,,15,34,250,10,0,120,130,150,110,70,180,2,3,3,2,1,3,1,16,35,00000000000000010000011000000000,0,0,0,760,0,0
192,,15,36,290,45,2,130,150,140,120,90,100,2,3,3,2,1,2,2,15,35,00000000000000010000010000000000,0,0,0,730,0,0
193,,15,37,250,-35,1,90,160,120,140,100,110,1,3,2,2,1,2,2,13,35,00000000000000010000010000000000,0,0,0,720,0,0
194,,16,1,370,-65,1,80,130,160,120,150,110,1,2,4,2,2,2,1,18,3,00000000000000000000100001000011,0,0,128,750,0,0
195,,16,11,390,50,1,70,60,170,140,160,100,0,1,4,3,4,1,2,14,3,00000000000000000000100001000001,0,0,128,700,0,0
196,,16,15,370,65,0,80,70,170,120,140,90,0,2,4,2,3,1,1,16,3,00000000000000000000100001000001,0,0,128,670,0,0
197,,16,16,450,-55,2,60,100,170,140,160,70,0,1,4,2,4,1,1,17,3,00000000000000000000100001000001,0,0,128,700,0,0
198,,16,23,410,-60,1,70,80,140,120,170,130,0,1,4,2,3,1,1,15,3,00000000000000000000100001000001,0,0,128,710,0,0
199,,16,25,410,25,0,70,80,170,140,150,90,0,1,3,2,3,2,1,15,3,00000000000000000000100001000001,0,0,128,700,0,0
200,,16,26,370,-80,3,80,70,140,110,170,100,1,1,4,3,3,1,1,15,1027,00000000000000000000100001000001,0,0,128,670,0,0
201,,17,0,330,-30,1,120,140,110,90,130,80,2,3,2,1,2,1,2,14,7,00000000000000000000000000001001,0,0,1024,670,0,0
202,,17,11,330,60,1,130,140,100,120,110,80,3,3,2,2,2,1,1,14,7,00000000000000000000000000001001,0,0,1024,680,0,0
203,,17,17,350,35,2,220,200,60,50,80,130,4,4,1,0,1,2,0,18,7,00000000000000000000000000001001,0,0,1024,740,0,0
204,,17,28,350,15,0,140,160,130,80,70,120,3,3,2,1,1,2,1,16,7,00000000000000000000000000001001,0,0,1056,700,0,0
205,,18,18,350,5,0,110,140,80,130,100,90,2,3,1,3,2,1,4,13,531,00000000000000000000000000000110,0,0,0,650,0,0
206,,18,26,310,-90,3,100,140,130,160,110,80,2,3,2,3,2,1,3,13,1555,00000000000000000000000000000110,0,0,0,720,0,0
